,Date,Code,Buy,Sell
630,2015-07-06,USD,3.7414,3.817
631,2015-07-07,USD,3.769,3.8452
632,2015-07-08,USD,3.8056,3.8824
633,2015-07-09,USD,3.7936,3.8702
634,2015-07-10,USD,3.7757,3.8519
635,2015-07-13,USD,3.6929,3.7675
636,2015-07-14,USD,3.7111,3.7861000000000002
637,2015-07-15,USD,3.7207,3.7959
638,2015-07-16,USD,3.7345,3.8099
639,2015-07-17,USD,3.7287,3.8041
640,2015-07-20,USD,3.7465,3.8221
641,2015-07-21,USD,3.7659000000000002,3.8419
642,2015-07-22,USD,3.7448,3.8204000000000002
643,2015-07-23,USD,3.7397,3.8153
644,2015-07-24,USD,3.7107,3.7857000000000003
645,2015-07-27,USD,3.7261,3.8013
646,2015-07-28,USD,3.6846,3.759
647,2015-07-29,USD,3.6957,3.7702999999999998
648,2015-07-30,USD,3.7059,3.7807
649,2015-07-31,USD,3.7512,3.827
650,2015-08-03,USD,3.7037,3.7785
651,2015-08-04,USD,3.7401,3.8157
652,2015-08-05,USD,3.7497,3.8255
653,2015-08-06,USD,3.794,3.8706
654,2015-08-07,USD,3.7975,3.8743
655,2015-08-10,USD,3.81,3.887
656,2015-08-11,USD,3.7892,3.8658
657,2015-08-12,USD,3.7548,3.8306
658,2015-08-13,USD,3.7115,3.7865
659,2015-08-14,USD,3.7213000000000003,3.7965
660,2015-08-17,USD,3.7181,3.7933
661,2015-08-18,USD,3.7138,3.7888
662,2015-08-19,USD,3.7376,3.8132
663,2015-08-20,USD,3.7403,3.8159
664,2015-08-21,USD,3.7142,3.7892
665,2015-08-24,USD,3.6825,3.7569
666,2015-08-25,USD,3.6038,3.6766
667,2015-08-26,USD,3.6429,3.7165
668,2015-08-27,USD,3.686,3.7604
669,2015-08-28,USD,3.7298999999999998,3.8053
670,2015-08-31,USD,3.7227,3.7979000000000003
671,2015-09-01,USD,3.7198,3.795
672,2015-09-02,USD,3.7222,3.7974
673,2015-09-03,USD,3.7272,3.8024
674,2015-09-04,USD,3.7448,3.8204000000000002
675,2015-09-07,USD,3.7563,3.8321
676,2015-09-08,USD,3.755,3.8308
677,2015-09-09,USD,3.7457000000000003,3.8213
678,2015-09-10,USD,3.7394,3.815
679,2015-09-11,USD,3.7209,3.7961
680,2015-09-14,USD,3.6861,3.7605
681,2015-09-15,USD,3.6807,3.7551
682,2015-09-16,USD,3.6736,3.7478
683,2015-09-17,USD,3.6806,3.755
684,2015-09-18,USD,3.6791,3.7535
685,2015-09-21,USD,3.6484,3.7222
686,2015-09-22,USD,3.6892,3.7638
687,2015-09-23,USD,3.7324,3.8078000000000003
688,2015-09-24,USD,3.7298999999999998,3.8053
689,2015-09-25,USD,3.7153,3.7903000000000002
690,2015-09-28,USD,3.7434000000000003,3.819
691,2015-09-29,USD,3.7552,3.831
692,2015-09-30,USD,3.7386,3.8142
693,2015-10-01,USD,3.7569,3.8327
694,2015-10-02,USD,3.7571,3.8331
695,2015-10-05,USD,3.7285,3.8039
696,2015-10-06,USD,3.7505,3.8263
697,2015-10-07,USD,3.7483,3.8241
698,2015-10-08,USD,3.729,3.8044000000000002
699,2015-10-09,USD,3.7269,3.8021000000000003
700,2015-10-12,USD,3.6803,3.7547
701,2015-10-13,USD,3.6724,3.7466
702,2015-10-14,USD,3.6849,3.7593
703,2015-10-15,USD,3.6684,3.7426
704,2015-10-16,USD,3.6797,3.7541
705,2015-10-19,USD,3.6912000000000003,3.7658
706,2015-10-20,USD,3.7076000000000002,3.7826
707,2015-10-21,USD,3.7088,3.7838000000000003
708,2015-10-22,USD,3.7348,3.8102
709,2015-10-23,USD,3.7889,3.8655
710,2015-10-26,USD,3.816,3.893
711,2015-10-27,USD,3.8284000000000002,3.9058
712,2015-10-28,USD,3.8362,3.9138
713,2015-10-29,USD,3.8324,3.9098
714,2015-10-30,USD,3.8589,3.9369
715,2015-11-02,USD,3.8134,3.8904
716,2015-11-03,USD,3.8207,3.8979
717,2015-11-04,USD,3.8445,3.9221
718,2015-11-05,USD,3.8506,3.9284
719,2015-11-06,USD,3.8649,3.9429
720,2015-11-09,USD,3.9138,3.9928
721,2015-11-10,USD,3.9293,4.0087
722,2015-11-12,USD,3.9287,4.0081
723,2015-11-13,USD,3.8851,3.9635
724,2015-11-16,USD,3.9149000000000003,3.9939
725,2015-11-17,USD,3.9245,4.0037
726,2015-11-18,USD,3.9403,4.0199
727,2015-11-19,USD,3.9455,4.0253
728,2015-11-20,USD,3.932,4.0114
729,2015-11-23,USD,3.9303,4.0097
730,2015-11-24,USD,3.9511000000000003,4.0309
731,2015-11-25,USD,3.9648,4.0448
732,2015-11-26,USD,3.993,4.0736
733,2015-11-27,USD,3.9844,4.0648
734,2015-11-30,USD,3.9947,4.0755
735,2015-12-01,USD,3.9962,4.077
736,2015-12-02,USD,3.9812000000000003,4.0616
737,2015-12-03,USD,3.9992,4.08
738,2015-12-04,USD,3.9404,4.02
739,2015-12-07,USD,3.9018,3.9806
740,2015-12-08,USD,3.9491,4.0289
741,2015-12-09,USD,3.9450000000000003,4.0246
742,2015-12-10,USD,3.9149000000000003,3.9939
743,2015-12-11,USD,3.9238,4.003
744,2015-12-14,USD,3.9172000000000002,3.9964
745,2015-12-15,USD,3.924,4.0032
746,2015-12-16,USD,3.9269,4.0063
747,2015-12-17,USD,3.899,3.9778000000000002
748,2015-12-18,USD,3.9104,3.9894
749,2015-12-21,USD,3.9105,3.9895
750,2015-12-22,USD,3.8491,3.9269
751,2015-12-23,USD,3.8298,3.9072
752,2015-12-24,USD,3.8518,3.9296
753,2015-12-28,USD,3.8308,3.9082
754,2015-12-29,USD,3.8322000000000003,3.9096
755,2015-12-30,USD,3.8344,3.9118
756,2015-12-31,USD,3.8482000000000003,3.926
757,2016-01-04,USD,3.8621,3.9401
758,2016-01-05,USD,3.9259,4.0053
759,2016-01-07,USD,3.9712,4.0514
760,2016-01-08,USD,3.9592,4.0392
761,2016-01-11,USD,3.965,4.0452
762,2016-01-12,USD,3.963,4.043
763,2016-01-13,USD,3.9793000000000003,4.0597
764,2016-01-14,USD,3.9585,4.0385
765,2016-01-15,USD,3.9818,4.0622
766,2016-01-18,USD,3.9808,4.0612
767,2016-01-19,USD,4.0532,4.135
768,2016-01-20,USD,4.0331,4.1145
769,2016-01-21,USD,4.0729,4.1551
770,2016-01-22,USD,4.1037,4.1867
771,2016-01-25,USD,4.0803,4.1627
772,2016-01-26,USD,4.0821,4.1645
773,2016-01-27,USD,4.0794,4.1618
774,2016-01-28,USD,4.0731,4.1553
775,2016-01-29,USD,4.0377,4.1193
776,2016-02-01,USD,4.0405,4.1221
777,2016-02-02,USD,3.991,4.0716
778,2016-02-03,USD,3.9876,4.0682
779,2016-02-04,USD,3.9637000000000002,4.0437
780,2016-02-05,USD,3.8999,3.9787
781,2016-02-08,USD,3.9181,3.9973
782,2016-02-09,USD,3.9536,4.0334
783,2016-02-10,USD,3.907,3.986
784,2016-02-11,USD,3.8991,3.9779
785,2016-02-12,USD,3.8736,3.9518
786,2016-02-15,USD,3.8776,3.956
787,2016-02-16,USD,3.906,3.9850000000000003
788,2016-02-17,USD,3.915,3.9939999999999998
789,2016-02-18,USD,3.915,3.9939999999999998
790,2016-02-19,USD,3.906,3.9850000000000003
791,2016-02-22,USD,3.9044,3.9832
792,2016-02-23,USD,3.9278,4.0072
793,2016-02-24,USD,3.9296,4.009
794,2016-02-25,USD,3.9322,4.0116
795,2016-02-26,USD,3.92,3.9992
796,2016-02-29,USD,3.9422,4.0218
797,2016-03-01,USD,3.9555,4.0355
798,2016-03-02,USD,3.9585,4.0385
799,2016-03-03,USD,3.9571,4.0371
800,2016-03-04,USD,3.9387,4.0183
801,2016-03-07,USD,3.8893,3.9679
802,2016-03-08,USD,3.9123,3.9913
803,2016-03-09,USD,3.8803,3.9587
804,2016-03-10,USD,3.8931,3.9717000000000002
805,2016-03-11,USD,3.8634,3.9414
806,2016-03-14,USD,3.8294,3.9068
807,2016-03-15,USD,3.8199,3.8971
808,2016-03-16,USD,3.8343,3.9117
809,2016-03-17,USD,3.8397,3.9173
810,2016-03-18,USD,3.7541,3.8299000000000003
811,2016-03-21,USD,3.7387,3.8143000000000002
812,2016-03-22,USD,3.7447,3.8203
813,2016-03-23,USD,3.7533000000000003,3.8291
814,2016-03-24,USD,3.7697000000000003,3.8459
815,2016-03-25,USD,3.789,3.8656
816,2016-03-29,USD,3.7785,3.8548999999999998
817,2016-03-30,USD,3.7582,3.8342
818,2016-03-31,USD,3.7244,3.7996
819,2016-04-01,USD,3.6962,3.7708
820,2016-04-04,USD,3.6929,3.7675
821,2016-04-05,USD,3.6802,3.7546
822,2016-04-06,USD,3.7128,3.7878
823,2016-04-07,USD,3.714,3.789
824,2016-04-08,USD,3.7466,3.8222
825,2016-04-11,USD,3.7306,3.806
826,2016-04-12,USD,3.6949,3.7695
827,2016-04-13,USD,3.7389,3.8145
828,2016-04-14,USD,3.7636000000000003,3.8396
829,2016-04-15,USD,3.7737,3.8499
830,2016-04-18,USD,3.7644,3.8404
831,2016-04-19,USD,3.7731,3.8493
832,2016-04-20,USD,3.7420999999999998,3.8177000000000003
833,2016-04-21,USD,3.7418,3.8174
834,2016-04-22,USD,3.7776,3.854
835,2016-04-25,USD,3.827,3.9044
836,2016-04-26,USD,3.8809,3.9593
837,2016-04-27,USD,3.8199,3.8971
838,2016-04-28,USD,3.8466,3.9244
839,2016-04-29,USD,3.8371,3.9147
840,2016-05-02,USD,3.7996,3.8764000000000003
841,2016-05-04,USD,3.7645,3.8405
842,2016-05-05,USD,3.7887,3.8653
843,2016-05-06,USD,3.8394,3.917
844,2016-05-09,USD,3.8278,3.9052
845,2016-05-10,USD,3.84,3.9176
846,2016-05-11,USD,3.8427,3.9203
847,2016-05-12,USD,3.8314,3.9088000000000003
848,2016-05-13,USD,3.8295,3.9069000000000003
849,2016-05-16,USD,3.8582,3.9362
850,2016-05-17,USD,3.8133,3.8903
851,2016-05-18,USD,3.8153,3.8923
852,2016-05-19,USD,3.8571,3.9351000000000003
853,2016-05-20,USD,3.891,3.9696
854,2016-05-23,USD,3.9013,3.9801
855,2016-05-24,USD,3.9268,4.0062
856,2016-05-25,USD,3.9423,4.0219
857,2016-05-27,USD,3.9183,3.9975
858,2016-05-30,USD,3.8981,3.9769
859,2016-05-31,USD,3.907,3.986
860,2016-06-01,USD,3.8854,3.9638
861,2016-06-02,USD,3.9023,3.9811
862,2016-06-03,USD,3.893,3.9716
863,2016-06-06,USD,3.8321,3.9095
864,2016-06-07,USD,3.8113,3.8883
865,2016-06-08,USD,3.7892,3.8658
866,2016-06-09,USD,3.7468,3.8224
867,2016-06-10,USD,3.784,3.8604000000000003
868,2016-06-13,USD,3.8242000000000003,3.9014
869,2016-06-14,USD,3.8647,3.9427000000000003
870,2016-06-15,USD,3.9118,3.9908
871,2016-06-16,USD,3.8937,3.9723
872,2016-06-17,USD,3.95,4.0298
873,2016-06-20,USD,3.8977,3.9765
874,2016-06-21,USD,3.8388,3.9164
875,2016-06-22,USD,3.8806000000000003,3.959
876,2016-06-23,USD,3.8377,3.9153000000000002
877,2016-06-24,USD,3.8058,3.8826
878,2016-06-27,USD,3.9525,4.0323
879,2016-06-28,USD,3.9951,4.0759
880,2016-06-29,USD,3.9615,4.0415
881,2016-06-30,USD,3.9387,4.0183
882,2016-07-01,USD,3.9331,4.0125
883,2016-07-04,USD,3.9139,3.9929
884,2016-07-05,USD,3.939,4.0186
885,2016-07-06,USD,3.9501,4.0299
886,2016-07-07,USD,3.9783,4.0587
887,2016-07-08,USD,3.9513,4.0311
888,2016-07-11,USD,3.955,4.035
889,2016-07-12,USD,3.9649,4.0451
890,2016-07-13,USD,3.94,4.0196
891,2016-07-14,USD,3.935,4.0144
892,2016-07-15,USD,3.9297,4.0091
893,2016-07-18,USD,3.9407,4.0203
894,2016-07-19,USD,3.9191000000000003,3.9983
895,2016-07-20,USD,3.932,4.0114
896,2016-07-21,USD,3.936,4.0156
897,2016-07-22,USD,3.9229000000000003,4.0021
898,2016-07-25,USD,3.9154,3.9946
899,2016-07-26,USD,3.9276,4.007
900,2016-07-27,USD,3.9237,4.0029
901,2016-07-28,USD,3.9322,4.0116
902,2016-07-29,USD,3.8879,3.9665
903,2016-08-01,USD,3.8692,3.9474
904,2016-08-02,USD,3.8612,3.9392
905,2016-08-03,USD,3.817,3.8942
906,2016-08-04,USD,3.8146,3.8916
907,2016-08-05,USD,3.8167,3.8939
908,2016-08-08,USD,3.8341000000000003,3.9115
909,2016-08-09,USD,3.8259,3.9031000000000002
910,2016-08-10,USD,3.8033,3.8801
911,2016-08-11,USD,3.7765,3.8527
912,2016-08-12,USD,3.7793,3.8557
913,2016-08-16,USD,3.7668,3.8428
914,2016-08-17,USD,3.7506,3.8264
915,2016-08-18,USD,3.7768,3.8532
916,2016-08-19,USD,3.7595,3.8355
917,2016-08-22,USD,3.7628,3.8388
918,2016-08-23,USD,3.7689,3.8451
919,2016-08-24,USD,3.7621,3.8381
920,2016-08-25,USD,3.7839,3.8603
921,2016-08-26,USD,3.7909,3.8675
922,2016-08-29,USD,3.8054,3.8822
923,2016-08-30,USD,3.8422,3.9198
924,2016-08-31,USD,3.8722000000000003,3.9504
925,2016-09-01,USD,3.8649,3.9429
926,2016-09-02,USD,3.8822,3.9606
927,2016-09-05,USD,3.8522,3.93
928,2016-09-06,USD,3.8684000000000003,3.9466
929,2016-09-07,USD,3.843,3.9206000000000003
930,2016-09-08,USD,3.8008,3.8776
931,2016-09-09,USD,3.7927,3.8693
932,2016-09-12,USD,3.8362,3.9136
933,2016-09-13,USD,3.8424,3.92
934,2016-09-14,USD,3.8327999999999998,3.9102
935,2016-09-15,USD,3.8287,3.9061
936,2016-09-16,USD,3.8078000000000003,3.8848000000000003
937,2016-09-19,USD,3.818,3.8952
938,2016-09-20,USD,3.8045,3.8813
939,2016-09-21,USD,3.8111,3.8881
940,2016-09-22,USD,3.8185000000000002,3.8957
941,2016-09-23,USD,3.7637,3.8397
942,2016-09-26,USD,3.7891,3.8657
943,2016-09-27,USD,3.7795,3.8559
944,2016-09-28,USD,3.7835,3.8599
945,2016-09-29,USD,3.791,3.8676
946,2016-09-30,USD,3.8031,3.8799
947,2016-10-03,USD,3.8014,3.8782
948,2016-10-04,USD,3.7965,3.8731
949,2016-10-05,USD,3.8089,3.8859
950,2016-10-06,USD,3.7951,3.8717
951,2016-10-07,USD,3.8011,3.8779
952,2016-10-10,USD,3.7835,3.8599
953,2016-10-11,USD,3.7972,3.874
954,2016-10-12,USD,3.8239,3.9011
955,2016-10-13,USD,3.8556,3.9334
956,2016-10-14,USD,3.8644,3.9424
957,2016-10-17,USD,3.867,3.9452
958,2016-10-18,USD,3.9001,3.9789
959,2016-10-19,USD,3.8947000000000003,3.9733
960,2016-10-20,USD,3.8935,3.9721
961,2016-10-21,USD,3.91,3.989
962,2016-10-24,USD,3.9388,4.0184
963,2016-10-25,USD,3.9209,4.0001
964,2016-10-26,USD,3.9276,4.007
965,2016-10-27,USD,3.9217,4.0009
966,2016-10-28,USD,3.9263,4.0057
967,2016-10-31,USD,3.9248000000000003,4.004
968,2016-11-02,USD,3.9177,3.9969
969,2016-11-03,USD,3.8561,3.9341
970,2016-11-04,USD,3.8645,3.9425
971,2016-11-07,USD,3.8519,3.9297
972,2016-11-08,USD,3.8848000000000003,3.9632
973,2016-11-09,USD,3.8833,3.9617
974,2016-11-10,USD,3.9246,4.0038
975,2016-11-14,USD,3.9784,4.0588
976,2016-11-15,USD,4.0652,4.1474
977,2016-11-16,USD,4.0875,4.1701
978,2016-11-17,USD,4.1079,4.1909
979,2016-11-18,USD,4.121,4.2042
980,2016-11-21,USD,4.1538,4.2378
981,2016-11-22,USD,4.1292,4.2126
982,2016-11-23,USD,4.1202,4.2034
983,2016-11-24,USD,4.1542,4.2382
984,2016-11-25,USD,4.1426,4.2262
985,2016-11-28,USD,4.1181,4.2013
986,2016-11-29,USD,4.1366,4.2202
987,2016-11-30,USD,4.1454,4.2292
988,2016-12-01,USD,4.1528,4.2366
989,2016-12-02,USD,4.1774000000000004,4.2618
990,2016-12-05,USD,4.1684,4.2526
991,2016-12-06,USD,4.1513,4.2351
992,2016-12-07,USD,4.1308,4.2142
993,2016-12-08,USD,4.089,4.1716
994,2016-12-09,USD,4.1471,4.2309
995,2016-12-12,USD,4.1749,4.2593
996,2016-12-13,USD,4.1555,4.2395
997,2016-12-14,USD,4.1306,4.214
998,2016-12-15,USD,4.1277,4.2111
999,2016-12-16,USD,4.2107,4.2957
1000,2016-12-19,USD,4.1967,4.2815
1001,2016-12-20,USD,4.1849,4.2695
1002,2016-12-21,USD,4.2111,4.2961
1003,2016-12-22,USD,4.1807,4.2651
1004,2016-12-23,USD,4.1741,4.2585
1005,2016-12-27,USD,4.1749,4.2593
1006,2016-12-28,USD,4.1744,4.2588
1007,2016-12-29,USD,4.2005,4.2853
1008,2016-12-30,USD,4.1802,4.2646
1009,2017-01-02,USD,4.1392,4.2228
1010,2017-01-03,USD,4.1714,4.2556
1011,2017-01-04,USD,4.1869,4.2715
1012,2017-01-05,USD,4.1403,4.2239
1013,2017-01-09,USD,4.1068,4.1898
1014,2017-01-10,USD,4.1213,4.2045
1015,2017-01-11,USD,4.0874,4.17
1016,2017-01-12,USD,4.1329,4.2163
1017,2017-01-13,USD,4.0607,4.1427
1018,2017-01-16,USD,4.0857,4.1683
1019,2017-01-17,USD,4.082,4.1644
1020,2017-01-18,USD,4.0382,4.1198
1021,2017-01-19,USD,4.0476,4.1294
1022,2017-01-20,USD,4.0811,4.1635
1023,2017-01-23,USD,4.0595,4.1415
1024,2017-01-24,USD,4.0316,4.113
1025,2017-01-25,USD,4.0227,4.1039
1026,2017-01-26,USD,4.0209,4.1021
1027,2017-01-27,USD,4.0178,4.099
1028,2017-01-30,USD,4.0116,4.0926
1029,2017-01-31,USD,4.0253,4.1067
1030,2017-02-01,USD,3.9651,4.0453
1031,2017-02-02,USD,3.9798999999999998,4.0603
1032,2017-02-03,USD,3.9423,4.0219
1033,2017-02-06,USD,3.9507000000000003,4.0305
1034,2017-02-07,USD,3.9537,4.0335
1035,2017-02-08,USD,3.9875,4.0681
1036,2017-02-09,USD,3.9934000000000003,4.074
1037,2017-02-10,USD,4.0117,4.0927
1038,2017-02-13,USD,4.0009,4.0817
1039,2017-02-14,USD,4.0299,4.1113
1040,2017-02-15,USD,4.0206,4.1018
1041,2017-02-16,USD,4.0362,4.1178
1042,2017-02-17,USD,4.0115,4.0925
1043,2017-02-20,USD,4.0254,4.1068
1044,2017-02-21,USD,4.0277,4.1091
1045,2017-02-22,USD,4.0465,4.1283
1046,2017-02-23,USD,4.0531,4.1349
1047,2017-02-24,USD,4.0235,4.1047
1048,2017-02-27,USD,4.0319,4.1133
1049,2017-02-28,USD,4.0259,4.1073
1050,2017-03-01,USD,4.0277,4.1091
1051,2017-03-02,USD,4.0419,4.1235
1052,2017-03-03,USD,4.0528,4.1346
1053,2017-03-06,USD,4.0298,4.1112
1054,2017-03-07,USD,4.027,4.1084
1055,2017-03-08,USD,4.0382,4.1198
1056,2017-03-09,USD,4.0388,4.1204
1057,2017-03-10,USD,4.0375,4.1191
1058,2017-03-13,USD,4.0213,4.1025
1059,2017-03-14,USD,4.0298,4.1112
1060,2017-03-15,USD,4.0239,4.1051
1061,2017-03-16,USD,4.0219,4.1031
1062,2017-03-17,USD,3.9613,4.0413
1063,2017-03-20,USD,3.9514,4.0312
1064,2017-03-21,USD,3.9378,4.0174
1065,2017-03-22,USD,3.9083,3.9873000000000003
1066,2017-03-23,USD,3.9173999999999998,3.9966
1067,2017-03-24,USD,3.914,3.993
1068,2017-03-27,USD,3.9125,3.9915000000000003
1069,2017-03-28,USD,3.8742,3.9524
1070,2017-03-29,USD,3.8632,3.9412000000000003
1071,2017-03-30,USD,3.898,3.9768
1072,2017-03-31,USD,3.891,3.9696
1073,2017-04-03,USD,3.9228,4.002
1074,2017-04-04,USD,3.9405,4.0201
1075,2017-04-05,USD,3.9526,4.0324
1076,2017-04-06,USD,3.9291,4.0085
1077,2017-04-07,USD,3.9267000000000003,4.0061
1078,2017-04-10,USD,3.9345,4.0139
1079,2017-04-11,USD,3.9551,4.0351
1080,2017-04-12,USD,3.956,4.036
1081,2017-04-13,USD,3.9635,4.0435
1082,2017-04-14,USD,3.9576000000000002,4.0376
1083,2017-04-18,USD,3.9499,4.0297
1084,2017-04-19,USD,3.9219,4.0011
1085,2017-04-20,USD,3.9262,4.0056
1086,2017-04-21,USD,3.9231,4.0023
1087,2017-04-24,USD,3.963,4.043
1088,2017-04-25,USD,3.8606,3.9386
1089,2017-04-26,USD,3.8357,3.9131
1090,2017-04-27,USD,3.8445,3.9221
1091,2017-04-28,USD,3.8485,3.9263
1092,2017-05-02,USD,3.8283,3.9057
1093,2017-05-04,USD,3.8167,3.8939
1094,2017-05-05,USD,3.8224,3.8996
1095,2017-05-08,USD,3.8019,3.8787000000000003
1096,2017-05-09,USD,3.8072,3.8842
1097,2017-05-10,USD,3.8442,3.9218
1098,2017-05-11,USD,3.8418,3.9194
1099,2017-05-12,USD,3.8451,3.9227
1100,2017-05-15,USD,3.8219000000000003,3.8991
1101,2017-05-16,USD,3.7869,3.8635
1102,2017-05-17,USD,3.7477,3.8235
1103,2017-05-18,USD,3.7256,3.8008
1104,2017-05-19,USD,3.7588,3.8348
1105,2017-05-22,USD,3.717,3.792
1106,2017-05-23,USD,3.6932,3.7678000000000003
1107,2017-05-24,USD,3.7036,3.7784
1108,2017-05-25,USD,3.7018,3.7766
1109,2017-05-26,USD,3.6853,3.7597
1110,2017-05-29,USD,3.708,3.783
1111,2017-05-30,USD,3.7083,3.7833
1112,2017-05-31,USD,3.6908000000000003,3.7654
1113,2017-06-01,USD,3.6792,3.7536
1114,2017-06-02,USD,3.6959,3.7705
1115,2017-06-05,USD,3.6723,3.7465
1116,2017-06-06,USD,3.6885,3.7631
1117,2017-06-07,USD,3.6846,3.759
1118,2017-06-08,USD,3.688,3.7626
1119,2017-06-09,USD,3.706,3.7808
1120,2017-06-12,USD,3.7108,3.7858
1121,2017-06-13,USD,3.7032,3.778
1122,2017-06-14,USD,3.7038,3.7786
1123,2017-06-16,USD,3.6865,3.7609
1124,2017-06-19,USD,3.7372,3.8125999999999998
1125,2017-06-20,USD,3.738,3.8136
1126,2017-06-21,USD,3.7531,3.8289
1127,2017-06-22,USD,3.767,3.8432
1128,2017-06-23,USD,3.7651,3.8411
1129,2017-06-26,USD,3.7392000000000003,3.8148
1130,2017-06-27,USD,3.7168,3.7918000000000003
1131,2017-06-28,USD,3.7013,3.7761
1132,2017-06-29,USD,3.6912000000000003,3.7658
1133,2017-06-30,USD,3.683,3.7574
1134,2017-07-03,USD,3.6627,3.7367
1135,2017-07-04,USD,3.6896,3.7641999999999998
1136,2017-07-05,USD,3.7046,3.7794
1137,2017-07-06,USD,3.7110000000000003,3.786
1138,2017-07-07,USD,3.6870000000000003,3.7614
1139,2017-07-10,USD,3.6790000000000003,3.7534
1140,2017-07-11,USD,3.6792,3.7536
1141,2017-07-12,USD,3.6838,3.7582
1142,2017-07-13,USD,3.6715,3.7457000000000003
1143,2017-07-14,USD,3.6738,3.748
1144,2017-07-17,USD,3.6397,3.7133000000000003
1145,2017-07-18,USD,3.6323,3.7057
1146,2017-07-19,USD,3.5914,3.664
1147,2017-07-20,USD,3.6189,3.6921
1148,2017-07-21,USD,3.6019,3.6747
1149,2017-07-24,USD,3.6088,3.6818
1150,2017-07-25,USD,3.6103,3.6833
1151,2017-07-26,USD,3.6003,3.6731
1152,2017-07-27,USD,3.6231999999999998,3.6964
1153,2017-07-28,USD,3.6005000000000003,3.6733000000000002
1154,2017-07-31,USD,3.5914,3.664
1155,2017-08-01,USD,3.5834,3.6558
1156,2017-08-02,USD,3.5596,3.6316
1157,2017-08-03,USD,3.5573,3.6291
1158,2017-08-04,USD,3.5501,3.6219
1159,2017-08-07,USD,3.5575,3.6293
1160,2017-08-08,USD,3.5684,3.6404
1161,2017-08-09,USD,3.5686999999999998,3.6407
1162,2017-08-10,USD,3.6063,3.6791
1163,2017-08-11,USD,3.6038,3.6766
1164,2017-08-14,USD,3.5979,3.6705
1165,2017-08-16,USD,3.5965,3.6691000000000003
1166,2017-08-17,USD,3.6102,3.6832000000000003
1167,2017-08-18,USD,3.5984,3.6710000000000003
1168,2017-08-21,USD,3.6083,3.6811
1169,2017-08-22,USD,3.5865,3.6589
1170,2017-08-23,USD,3.6019,3.6747
1171,2017-08-24,USD,3.5927,3.6653000000000002
1172,2017-08-25,USD,3.5803000000000003,3.6527000000000003
1173,2017-08-28,USD,3.5681000000000003,3.6401
1174,2017-08-29,USD,3.5259,3.5971
1175,2017-08-30,USD,3.5135,3.5845000000000002
1176,2017-08-31,USD,3.5396,3.6112
1177,2017-09-01,USD,3.5537,3.6255
1178,2017-09-04,USD,3.544,3.6156
1179,2017-09-05,USD,3.5273,3.5985
1180,2017-09-06,USD,3.5293,3.6007
1181,2017-09-07,USD,3.5247,3.5959
1182,2017-09-08,USD,3.5044,3.5752
1183,2017-09-11,USD,3.4997,3.5705
1184,2017-09-12,USD,3.5095,3.5805
1185,2017-09-13,USD,3.5326,3.604
1186,2017-09-14,USD,3.5464,3.618
1187,2017-09-15,USD,3.5693,3.6415
1188,2017-09-18,USD,3.534,3.6054
1189,2017-09-19,USD,3.5497,3.6215
1190,2017-09-20,USD,3.5367,3.6081
1191,2017-09-21,USD,3.5282999999999998,3.5995
1192,2017-09-22,USD,3.5498000000000003,3.6216
1193,2017-09-25,USD,3.5306,3.602
1194,2017-09-26,USD,3.5625,3.6345
1195,2017-09-27,USD,3.6042,3.677
1196,2017-09-28,USD,3.6448,3.7184
1197,2017-09-29,USD,3.6189999999999998,3.6922
1198,2017-10-02,USD,3.6098,3.6828000000000003
1199,2017-10-03,USD,3.6337,3.7071
1200,2017-10-04,USD,3.6301,3.7035
1201,2017-10-05,USD,3.6191,3.6923
1202,2017-10-06,USD,3.6335,3.7069
1203,2017-10-09,USD,3.6521,3.7259
1204,2017-10-10,USD,3.634,3.7074
1205,2017-10-11,USD,3.5967000000000002,3.6693
1206,2017-10-12,USD,3.5742000000000003,3.6464
1207,2017-10-13,USD,3.5768,3.649
1208,2017-10-16,USD,3.5465,3.6181
1209,2017-10-17,USD,3.551,3.6228
1210,2017-10-18,USD,3.5615,3.6335
1211,2017-10-19,USD,3.557,3.6288
1212,2017-10-20,USD,3.5437000000000003,3.6153
1213,2017-10-23,USD,3.5588,3.6306000000000003
1214,2017-10-24,USD,3.5611,3.6330999999999998
1215,2017-10-25,USD,3.571,3.6432
1216,2017-10-26,USD,3.5512,3.623
1217,2017-10-27,USD,3.5809,3.6532999999999998
1218,2017-10-30,USD,3.6342,3.7076000000000002
1219,2017-10-31,USD,3.6189,3.6921
1220,2017-11-02,USD,3.6117,3.6847000000000003
1221,2017-11-03,USD,3.5984,3.6710000000000003
1222,2017-11-06,USD,3.622,3.6952
1223,2017-11-07,USD,3.6244,3.6976
1224,2017-11-08,USD,3.6261,3.6993
1225,2017-11-09,USD,3.6135,3.6865
1226,2017-11-10,USD,3.6033,3.6761
1227,2017-11-13,USD,3.5879,3.6603
1228,2017-11-14,USD,3.5968999999999998,3.6695
1229,2017-11-15,USD,3.5732,3.6454
1230,2017-11-16,USD,3.5567,3.6285
1231,2017-11-17,USD,3.5654,3.6374
1232,2017-11-20,USD,3.5562,3.628
1233,2017-11-21,USD,3.5641,3.6361
1234,2017-11-22,USD,3.563,3.635
1235,2017-11-23,USD,3.5428,3.6144
1236,2017-11-24,USD,3.5192,3.5902000000000003
1237,2017-11-27,USD,3.4964,3.567
1238,2017-11-28,USD,3.4854,3.5558
